"RG","TG","COEF","RE","absCOEF"
"TRAF3_PLTP","TRAF3","PLTP",0.0253312572231097,0.000693725874381437,0.0253312572231097
"KREMEN2_PLTP","KREMEN2","PLTP",0.888956354947329,0.0041203503236161,0.888956354947329
"PTPRA_PLTP","PTPRA","PLTP",0.000284289013186801,7.03621712489173e-05,0.000284289013186801
"DSC1_PLTP","DSC1","PLTP",-0.00577932287376329,0.00011532647057539,0.00577932287376329
"GPNMB_PLTP","GPNMB","PLTP",0.0104472946112246,0.000525580133354982,0.0104472946112246
"LRIG1_PLTP","LRIG1","PLTP",0.000213819069186738,2.10116413169893e-05,0.000213819069186738
"PDGFC_PLTP","PDGFC","PLTP",0.779694921743953,0.00647155854031478,0.779694921743953
"NPY1R_PLTP","NPY1R","PLTP",0.982027522056854,0.0088335987178828,0.982027522056854
"ITGA2_PLTP","ITGA2","PLTP",0.00450790396131615,2.1616458597524e-05,0.00450790396131615
"LGALS9_PLTP","LGALS9","PLTP",0.000477286597368717,8.79349181781138e-05,0.000477286597368717
"IL13_PLTP","IL13","PLTP",0.000572820970526486,2.74681113427361e-06,0.000572820970526486
"SDC2_PLTP","SDC2","PLTP",0.0548930082330508,0.000254431416096591,0.0548930082330508
"CLEC12A_PLTP","CLEC12A","PLTP",-0.0163155798105509,0.000115704524273774,0.0163155798105509
"CCL19_PLTP","CCL19","PLTP",-0.832767271399313,0.00620102457118643,0.832767271399313
"SSTR2_PLTP","SSTR2","PLTP",-0.00529124304935034,0.000107025377518845,0.00529124304935034
"LAMP1_PLTP","LAMP1","PLTP",2.95332031792845e-05,1.00124934464527e-05,2.95332031792845e-05
"RYR1_PLTP","RYR1","PLTP",0.0094330890859004,0.000234759307690725,0.0094330890859004
"CD55_PLTP","CD55","PLTP",0.000272273071019439,8.83250321768768e-05,0.000272273071019439
"CD47_PLTP","CD47","PLTP",0.000305976146130097,0.000172125034193333,0.000305976146130097
"LAMB3_PLTP","LAMB3","PLTP",-0.819641218733462,0.0138359799696633,0.819641218733462
"DDR1_PLTP","DDR1","PLTP",0.0200832317616161,0.000166693159592861,0.0200832317616161
"APOC2_PLTP","APOC2","PLTP",0.0174398546153763,8.08344641538011e-05,0.0174398546153763
"KIR3DL2_PLTP","KIR3DL2","PLTP",0.00024853969780764,9.56423080590533e-06,0.00024853969780764
"NTRK2_MMP9","NTRK2","MMP9",0.969368710790718,0.00848942828994768,0.969368710790718
"MC2R_MMP9","MC2R","MMP9",0.969461135699904,0.00851593315498471,0.969461135699904
"WNT7B_MMP9","WNT7B","MMP9",2.08109616844102e-14,1.82807491779892e-16,2.08109616844102e-14
"CRLF1_PROCR","CRLF1","PROCR",0.957283711366114,0.00625601454497692,0.957283711366114
"COL16A1_PROCR","COL16A1","PROCR",0.969663959973443,0.00757996427869074,0.969663959973443
"MFAP2_PROCR","MFAP2","PROCR",1.83187419798611e-15,1.43199516089783e-17,1.83187419798611e-15
"CLEC10A_PROCR","CLEC10A","PROCR",0.960505151526282,0.00627986957506247,0.960505151526282
"TNFRSF11A_PROCR","TNFRSF11A","PROCR",0.844197301590037,0.00626110560344886,0.844197301590037
"AHSG_PROCR","AHSG","PROCR",1.07960446124631e-05,7.01576212134133e-08,1.07960446124631e-05
"SEMA3D_PROCR","SEMA3D","PROCR",2.2348812435686e-17,1.45232774938928e-19,2.2348812435686e-17
"CXCR1_PROCR","CXCR1","PROCR",0.00641820202529671,4.19440597872037e-05,0.00641820202529671
"NPR1_PROCR","NPR1","PROCR",5.10556925555259e-14,3.33657777144693e-16,5.10556925555259e-14
"INSR_PROCR","INSR","PROCR",2.15868409051918e-05,1.40281136451801e-07,2.15868409051918e-05
"NPTX1_PROCR","NPTX1","PROCR",7.17911162745354e-08,4.69167355801643e-10,7.17911162745354e-08
"THBD_PROCR","THBD","PROCR",0.00322432130578587,2.10809043931258e-05,0.00322432130578587
"NRXN1_PROCR","NRXN1","PROCR",0.975700802305148,0.00952202941489319,0.975700802305148
"CD300LF_PROCR","CD300LF","PROCR",9.87909246404801e-06,7.38152599465259e-08,9.87909246404801e-06
"FGF22_CD40","FGF22","CD40",0.605494485448304,0.00435329065684146,0.605494485448304
"MGRN1_CD40","MGRN1","CD40",0.0326917951714732,0.00420474534796956,0.0326917951714732
"FZD3_CD40","FZD3","CD40",0.188465109892716,0.00760295325184758,0.188465109892716
"GDF11_CD40","GDF11","CD40",0.0210989697468545,0.00167163318363251,0.0210989697468545
"HP_CD40","HP","CD40",0.00255384941998632,1.83612717971742e-05,0.00255384941998632
"IZUMO1_BMP7","IZUMO1","BMP7",0.969461444911666,0.00839082965958519,0.969461444911666
"PDE1C_NTSR1","PDE1C","NTSR1",0.96946144491165,0.00751032836914106,0.96946144491165
"MUC5AC_NTSR1","MUC5AC","NTSR1",1.3686983411801e-14,1.17938406102722e-16,1.3686983411801e-14
"MS4A4A_JAG1","MS4A4A","JAG1",0.963102202686112,0.00606850851556897,0.963102202686112
"ADGRL2_JAG1","ADGRL2","JAG1",2.62885153148697e-14,1.65643976937249e-16,2.62885153148697e-14
"COL8A2_JAG1","COL8A2","JAG1",0.972151505588651,0.00811600419636149,0.972151505588651
"COL5A1_OXT","COL5A1","OXT",0.969461444911666,0.00570676899083475,0.969461444911666
"HFE_KCND1","HFE","KCND1",0.969461444911663,0.0077882025507616,0.969461444911663
"APCDD1_KCND1","APCDD1","KCND1",2.67494359995624e-15,2.14892533144739e-17,2.67494359995624e-15
"ITGAL_PCSK1N","ITGAL","PCSK1N",0.0193348699983094,0.00856941934145904,0.0193348699983094
"NUCB2_PCSK1N","NUCB2","PCSK1N",0.00578394093265069,0.00153667206689408,0.00578394093265069
"ESR1_PCSK1N","ESR1","PCSK1N",0.508007552976657,0.00282264003082885,0.508007552976657
"CD200_PCSK1N","CD200","PCSK1N",0.0209557499874371,0.00106662602774541,0.0209557499874371
"OLFM2_PCSK1N","OLFM2","PCSK1N",0.040621537563567,0.0018528723024563,0.040621537563567
"LYPD3_PCSK1N","LYPD3","PCSK1N",0.0863734353701745,0.00282537796430329,0.0863734353701745
"S100B_PCSK1N","S100B","PCSK1N",0.0285583242253656,0.00146247883081039,0.0285583242253656
"SEMA4C_PCSK1N","SEMA4C","PCSK1N",0.0926738960211373,0.00577221046902617,0.0926738960211373
"TNFRSF25_PCSK1N","TNFRSF25","PCSK1N",0.0232483113550355,0.00451432178971404,0.0232483113550355
"DKK3_TIMP1","DKK3","TIMP1",0.0361603063278602,0.000567950106554345,0.0361603063278602
"COMP_TIMP1","COMP","TIMP1",0.192024600313256,0.00500345981313384,0.192024600313256
"BST1_TIMP1","BST1","TIMP1",0.244214648244482,0.00365070091680959,0.244214648244482
"SLPI_TIMP1","SLPI","TIMP1",0.0903608384774265,0.0113387933507058,0.0903608384774265
"LUM_TIMP1","LUM","TIMP1",0.102470549972657,0.00889083267731877,0.102470549972657
"ADM_TIMP1","ADM","TIMP1",0.0832810140382434,0.00334988346253928,0.0832810140382434
"AQP1_TIMP1","AQP1","TIMP1",0.208709192642608,0.00463915767620961,0.208709192642608
"GNAS_TNFSF13B","GNAS","TNFSF13B",0.0127790328104121,0.0121281261295861,0.0127790328104121
"MFNG_TNFSF13B","MFNG","TNFSF13B",0.0056005771934393,0.00142014062469248,0.0056005771934393
"TRADD_TNFSF13B","TRADD","TNFSF13B",0.00174543113494914,0.000526682287494648,0.00174543113494914
"C5_TNFSF13B","C5","TNFSF13B",0.850521590383998,0.00519730834720831,0.850521590383998
"MTMR4_TNFSF13B","MTMR4","TNFSF13B",0.000843062936963608,5.766544685906e-05,0.000843062936963608
"LGALS3BP_TNFSF13B","LGALS3BP","TNFSF13B",0.0521659341870542,0.00414730981002043,0.0521659341870542
"EPHA4_TNFSF13B","EPHA4","TNFSF13B",0.0242923003242857,0.00113689488373586,0.0242923003242857
"LGALS8_TNFSF13B","LGALS8","TNFSF13B",0.0142244696237543,0.00218393483976471,0.0142244696237543
"PLAU_TNFSF13B","PLAU","TNFSF13B",0.558333695135009,0.00556953338021276,0.558333695135009
"PDE1B_TNFSF13B","PDE1B","TNFSF13B",0.0418073611097975,0.00134544079683533,0.0418073611097975
"PLXNC1_TNFSF13B","PLXNC1","TNFSF13B",0.0750481365955777,0.00400181021616704,0.0750481365955777
"ITGAV_TNFSF13B","ITGAV","TNFSF13B",0.0464718021130859,0.00163706285338302,0.0464718021130859
"S100A1_TNFSF13B","S100A1","TNFSF13B",0.0253724676143453,0.000944026315433567,0.0253724676143453
"CD200R1_TNFSF13B","CD200R1","TNFSF13B",0.00890925485428555,0.000670138664072807,0.00890925485428555
"IL15_TNFSF13B","IL15","TNFSF13B",0.15721885644457,0.00456174165761214,0.15721885644457
"CTHRC1_TNFSF13B","CTHRC1","TNFSF13B",0.138937515691885,0.00301191699221684,0.138937515691885
"HSP90B1_TNFSF13B","HSP90B1","TNFSF13B",0.0047002758432585,0.002837624083782,0.0047002758432585
"CXCL10_TNFSF13B","CXCL10","TNFSF13B",0.0235033160272231,0.000743883619646725,0.0235033160272231
"PTPN11_TNFSF13B","PTPN11","TNFSF13B",0.0388474625890039,0.00537539029673962,0.0388474625890039
"NPB_TNFSF13B","NPB","TNFSF13B",0.447361491529281,0.00225034891050733,0.447361491529281
"SEMA4B_TNFSF13B","SEMA4B","TNFSF13B",0.0545295191145571,0.00216393170540617,0.0545295191145571
"GP1BA_TNFSF13B","GP1BA","TNFSF13B",0.282634446144618,0.00415812086727965,0.282634446144618
"P4HB_TNFSF13B","P4HB","TNFSF13B",0.013180834871724,0.00839925843576655,0.013180834871724
"IFITM1_TNFSF13B","IFITM1","TNFSF13B",0.0142948143252361,0.0135412115362249,0.0142948143252361
"CXCL17_TNFSF13B","CXCL17","TNFSF13B",0.58406589852139,0.00388578833624732,0.58406589852139
"MICA_TNFSF13B","MICA","TNFSF13B",0.00594520320746304,0.000350840253520973,0.00594520320746304
"HFE_FLT1","HFE","FLT1",0.967624110648373,0.00777344226145761,0.967624110648373
"KCND1_FLT1","KCND1","FLT1",0.00212713091233772,1.70883808574585e-05,0.00212713091233772
"MS4A4A_FLT1","MS4A4A","FLT1",0.967593406201931,0.006096807596087,0.967593406201931
"PDGFRB_FLT1","PDGFRB","FLT1",0.968816898508182,0.00696052400372067,0.968816898508182
"PLSCR4_FLT1","PLSCR4","FLT1",0.00273871290990044,1.96764496759041e-05,0.00273871290990044
"ADGRL2_FLT1","ADGRL2","FLT1",3.79361826017846e-07,2.39035947093706e-09,3.79361826017846e-07
"TSPAN1_FLT1","TSPAN1","FLT1",7.84841018655571e-15,4.9452845106112e-17,7.84841018655571e-15
"KREMEN2_FLT1","KREMEN2","FLT1",0.955935360865445,0.00443080085043251,0.955935360865445
"APCDD1_FLT1","APCDD1","FLT1",0.00299766402055442,2.40818391424896e-05,0.00299766402055442
"ITGAD_FLT1","ITGAD","FLT1",3.49143536679921e-15,2.80485685864512e-17,3.49143536679921e-15
"SDC2_FLT1","SDC2","FLT1",6.37045704671375e-08,2.95273379935112e-10,6.37045704671375e-08
"SPTBN2_FLT1","SPTBN2","FLT1",0.00183361993864495,1.47304501465586e-05,0.00183361993864495
"LEP_FLT1","LEP","FLT1",1.06289686627643e-05,4.9265719543589e-08,1.06289686627643e-05
"CNTN2_FLT1","CNTN2","FLT1",2.34994230115068e-05,1.68833035630414e-07,2.34994230115068e-05
"EFNA5_FLT1","EFNA5","FLT1",7.02877149106375e-08,5.64658825193519e-10,7.02877149106375e-08
"APOC2_FLT1","APOC2","FLT1",6.41292544671517e-08,2.97241808246755e-10,6.41292544671517e-08
"ADIPOR2_MGRN1","ADIPOR2","MGRN1",0.0184840174835978,0.00181460906285866,0.0184840174835978
"CD74_MGRN1","CD74","MGRN1",-6.28243038360133e-05,0.000107698207133319,6.28243038360133e-05
"TNFRSF1B_MGRN1","TNFRSF1B","MGRN1",-0.0106780026660042,0.00651701504909114,0.0106780026660042
"EPHA3_MGRN1","EPHA3","MGRN1",0.88454571587357,0.00854754034578023,0.88454571587357
"NUCB2_MGRN1","NUCB2","MGRN1",0.00217183706258295,0.00057701165810264,0.00217183706258295
"FGF22_MGRN1","FGF22","MGRN1",0.25083977746321,0.00180344905831189,0.25083977746321
"PDCD2_MGRN1","PDCD2","MGRN1",0.0041416595057451,0.00100064129844492,0.0041416595057451
"IL4R_MGRN1","IL4R","MGRN1",0.00486811021225919,0.00105832966411867,0.00486811021225919
"MMP2_MGRN1","MMP2","MGRN1",0.754861564573847,0.00450871111066085,0.754861564573847
"DLL3_MGRN1","DLL3","MGRN1",0.952977722408332,0.00719575989873046,0.952977722408332
"TIMP3_MGRN1","TIMP3","MGRN1",0.876398013849328,0.00735402747531019,0.876398013849328
"CD40_MGRN1","CD40","MGRN1",0.585311815802342,0.0160704159188562,0.585311815802342
"FZD3_MGRN1","FZD3","MGRN1",-0.240894207995303,0.00971801838054654,0.240894207995303
"MET_MGRN1","MET","MGRN1",0.0538144400913974,0.000787199957999448,0.0538144400913974
"TNFSF8_MGRN1","TNFSF8","MGRN1",-0.0128849056623852,0.00214961819554833,0.0128849056623852
"CLEC2B_MGRN1","CLEC2B","MGRN1",-0.0040369469928495,0.00237066532566476,0.0040369469928495
"SMAP1_MGRN1","SMAP1","MGRN1",0.0196615830919541,0.00321408784534295,0.0196615830919541
"PDGFRB_MGRN1","PDGFRB","MGRN1",0.0795200403038727,0.000571316571959306,0.0795200403038727
"PLSCR4_MGRN1","PLSCR4","MGRN1",2.78557299019353e-16,2.00131187763281e-18,2.78557299019353e-16
"IL1RL1_MGRN1","IL1RL1","MGRN1",-0.203842542348451,0.00170584775329993,0.203842542348451
"F3_MGRN1","F3","MGRN1",3.999727714649e-05,3.02012099739095e-07,3.999727714649e-05
"CRHR1_MGRN1","CRHR1","MGRN1",0.0088641310032603,5.29445501220022e-05,0.0088641310032603
"CD274_MGRN1","CD274","MGRN1",0.0717317175483159,0.00201589295189405,0.0717317175483159
"PLAU_MGRN1","PLAU","MGRN1",0.769160017416812,0.00767258438646102,0.769160017416812
"APOC1_MGRN1","APOC1","MGRN1",0.0129337972128167,0.00250280489346501,0.0129337972128167
"ULBP2_MGRN1","ULBP2","MGRN1",0.57557608161756,0.00889509712026957,0.57557608161756
"KREMEN2_MGRN1","KREMEN2","MGRN1",0.690095321973329,0.00319862102047433,0.690095321973329
"GDF11_MGRN1","GDF11","MGRN1",-0.013049396567754,0.00103388007048495,0.013049396567754
"HTR2B_MGRN1","HTR2B","MGRN1",0.782109877702637,0.00422096809043413,0.782109877702637
"EDNRB_MGRN1","EDNRB","MGRN1",0.103823272630099,0.00175059035932969,0.103823272630099
"GPNMB_MGRN1","GPNMB","MGRN1",0.0639105205162823,0.00321519600487237,0.0639105205162823
"ASGR1_MGRN1","ASGR1","MGRN1",-1.178400363228e-05,9.86139394132995e-08,1.178400363228e-05
"EPHA2_MGRN1","EPHA2","MGRN1",-0.443283380930183,0.00326832950757554,0.443283380930183
"ADAM15_MGRN1","ADAM15","MGRN1",0.0531824884370151,0.0018360284379388,0.0531824884370151
"NPTN_MGRN1","NPTN","MGRN1",0.00463402249267397,0.000357020453025102,0.00463402249267397
"IFNAR2_MGRN1","IFNAR2","MGRN1",0.00500438895686492,0.00124990131440758,0.00500438895686492
"ROR2_MGRN1","ROR2","MGRN1",0.00201599044435279,1.20413052432614e-05,0.00201599044435279
"RGMA_MGRN1","RGMA","MGRN1",0.864515255820804,0.00706134244330158,0.864515255820804
"EPHB3_MGRN1","EPHB3","MGRN1",0.691148862835401,0.0122565922075058,0.691148862835401
"ZNRF3_MGRN1","ZNRF3","MGRN1",0.871307283850482,0.0137880359055451,0.871307283850482
"CNTN2_MGRN1","CNTN2","MGRN1",0.000170329496831506,1.22374264225053e-06,0.000170329496831506
"TCN2_MGRN1","TCN2","MGRN1",0.334702254033186,0.0086282925845795,0.334702254033186
"FPR3_MGRN1","FPR3","MGRN1",0.00468953381113616,3.93507971817705e-05,0.00468953381113616
"CLDN4_MGRN1","CLDN4","MGRN1",0.850817197529499,0.00671209303113678,0.850817197529499
"IL1RAP_MGRN1","IL1RAP","MGRN1",-0.0540090902242335,0.00131277657290303,0.0540090902242335
"LRP10_MGRN1","LRP10","MGRN1",-0.00637710306204787,0.00234754082428415,0.00637710306204787
"GSTM2_MGRN1","GSTM2","MGRN1",0.000939208630057763,9.07575890590957e-06,0.000939208630057763
"HP_MGRN1","HP","MGRN1",0.0016942529213915,1.21810777641668e-05,0.0016942529213915
"PECAM1_MGRN1","PECAM1","MGRN1",-0.00512916723544295,0.000580924776490388,0.00512916723544295
"CFH_TRADD","CFH","TRADD",0.0248302317565719,0.000879508895413558,0.0248302317565719
"TBXA2R_TRADD","TBXA2R","TRADD",-0.581185389074291,0.00505001952481432,0.581185389074291
"TNFRSF9_TRADD","TNFRSF9","TRADD",-0.000928467146840379,0.000114697920937424,0.000928467146840379
"OGFR_TRADD","OGFR","TRADD",0.00220752538950563,0.00045987883195424,0.00220752538950563
"PVR_TRADD","PVR","TRADD",-0.00910098527953533,7.47699773659831e-05,0.00910098527953533
"FAP_TRADD","FAP","TRADD",0.713505308071839,0.00572258750912304,0.713505308071839
"HSP90AA1_TRADD","HSP90AA1","TRADD",-0.00559160414253611,0.00801090442887505,0.00559160414253611
"EFNB1_TRADD","EFNB1","TRADD",0.438714407357485,0.00319840875898036,0.438714407357485
"CD200_TRADD","CD200","TRADD",0.0720624240254435,0.00366790294473084,0.0720624240254435
"NRP1_TRADD","NRP1","TRADD",0.305172875972726,0.0023784015762694,0.305172875972726
"MFNG_TRADD","MFNG","TRADD",0.0152324011498614,0.00386248612194316,0.0152324011498614
"PCSK1N_TRADD","PCSK1N","TRADD",0.0375522891540095,0.00116362314063631,0.0375522891540095
"CD40LG_TRADD","CD40LG","TRADD",0.0122900000447312,0.00335688966305428,0.0122900000447312
"TNFSF13B_TRADD","TNFSF13B","TRADD",0.188117814365485,0.0148988032961082,0.188117814365485
"OLFM2_TRADD","OLFM2","TRADD",0.0288879078961638,0.00131766564308282,0.0288879078961638
"C5_TRADD","C5","TRADD",0.578396452458897,0.00353442492741788,0.578396452458897
"CSF3_TRADD","CSF3","TRADD",0.549126802437374,0.00727283507867433,0.549126802437374
"LGALS3BP_TRADD","LGALS3BP","TRADD",0.0707151291985046,0.00562201278693102,0.0707151291985046
"MS4A4A_TRADD","MS4A4A","TRADD",-0.579628058744461,0.00365223732283361,0.579628058744461
"PTPN6_TRADD","PTPN6","TRADD",-0.00145326060205033,0.000522176403603967,0.00145326060205033
"MDGA1_TRADD","MDGA1","TRADD",0.492841471880496,0.00655119439989157,0.492841471880496
"IL1RL1_TRADD","IL1RL1","TRADD",0.706980390426893,0.00591633570079435,0.706980390426893
"OPRD1_TRADD","OPRD1","TRADD",0.000121070147179589,9.71029232914756e-07,0.000121070147179589
"ADGRL2_TRADD","ADGRL2","TRADD",-3.19799172756479e-05,2.01505509771647e-07,3.19799172756479e-05
"MPL_TRADD","MPL","TRADD",-0.00685939834439903,2.54747829586073e-05,0.00685939834439903
"TSPAN1_TRADD","TSPAN1","TRADD",-0.00133741406741806,8.42704817238735e-06,0.00133741406741806
"IAPP_TRADD","IAPP","TRADD",-0.000107039368693234,7.06025785211468e-07,0.000107039368693234
"SFTPA1_TRADD","SFTPA1","TRADD",0.692094815906735,0.0325781201798516,0.692094815906735
"KIR2DL1_TRADD","KIR2DL1","TRADD",0.764279062446486,0.0181331314690158,0.764279062446486
"ADORA2A_TRADD","ADORA2A","TRADD",0.486717497189164,0.00233392475016444,0.486717497189164
"GDF15_TRADD","GDF15","TRADD",-5.77281136172086e-05,4.74270599936622e-07,5.77281136172086e-05
"SORT1_TRADD","SORT1","TRADD",0.735093807144361,0.00651016586768967,0.735093807144361
"GDF11_TRADD","GDF11","TRADD",-0.0290265512411699,0.00229972111640109,0.0290265512411699
"HTR2B_TRADD","HTR2B","TRADD",0.556975719928301,0.00300594175829831,0.556975719928301
"CCL21_TRADD","CCL21","TRADD",0.129569401366386,0.00424227326646023,0.129569401366386
"ASGR1_TRADD","ASGR1","TRADD",1.68557681890005e-05,1.4105678806831e-07,1.68557681890005e-05
"COL6A2_TRADD","COL6A2","TRADD",0.0202626680496313,0.00194771363512919,0.0202626680496313
"LRIG1_TRADD","LRIG1","TRADD",0.0313204247606824,0.00307780561139973,0.0313204247606824
"EGFR_TRADD","EGFR","TRADD",0.00175343506753773,1.27832639736998e-05,0.00175343506753773
"LCN2_TRADD","LCN2","TRADD",0.237932732933018,0.0066433556006637,0.237932732933018
"ESAM_TRADD","ESAM","TRADD",0.690519525442027,0.00601234718171974,0.690519525442027
"IL18_TRADD","IL18","TRADD",-0.0297606008148155,0.000387369034910534,0.0297606008148155
"THY1_TRADD","THY1","TRADD",0.765722824321815,0.00672480431997933,0.765722824321815
"ADIPOR1_TRADD","ADIPOR1","TRADD",0.0413587490682425,0.0107780196301207,0.0413587490682425
"SLC37A1_TRADD","SLC37A1","TRADD",0.0904768361844483,0.00363808681819472,0.0904768361844483
"AZGP1_TRADD","AZGP1","TRADD",0.814797657781385,0.0141536415560448,0.814797657781385
"ITGA5_TRADD","ITGA5","TRADD",0.00412136259139932,0.000340018254441942,0.00412136259139932
"ADCY9_TRADD","ADCY9","TRADD",0.799449834587918,0.0074999443247237,0.799449834587918
"FBLN2_TRADD","FBLN2","TRADD",0.701062635146978,0.00587923212302463,0.701062635146978
"CXCL1_TRADD","CXCL1","TRADD",-0.0926651627688043,0.0014629310157281,0.0926651627688043
"NPY1R_TRADD","NPY1R","TRADD",0.64535661038963,0.00580515433434561,0.64535661038963
"ITGA2_TRADD","ITGA2","TRADD",0.000114027162936942,5.46787036230443e-07,0.000114027162936942
"FABP5_TRADD","FABP5","TRADD",-0.0259780391887789,0.00655940545274521,0.0259780391887789
"CTHRC1_TRADD","CTHRC1","TRADD",0.295554489001686,0.00640709302391923,0.295554489001686
"TMEM67_TRADD","TMEM67","TRADD",-0.0306909405474173,0.00180589372491048,0.0306909405474173
"PIGA_TRADD","PIGA","TRADD",-0.0856994199278678,0.00194236779793327,0.0856994199278678
"SPINT1_TRADD","SPINT1","TRADD",0.260625346119446,0.00852887712357366,0.260625346119446
"GALR1_TRADD","GALR1","TRADD",0.00348485678881707,2.79498942827196e-05,0.00348485678881707
"COL3A1_TRADD","COL3A1","TRADD",-0.031599913902924,0.00194563217605492,0.031599913902924
"ADAM9_TRADD","ADAM9","TRADD",0.796048139946036,0.00651611182804717,0.796048139946036
"GDNF_TRADD","GDNF","TRADD",-0.000384350492888562,1.42742043759054e-06,0.000384350492888562
"IL7R_TRADD","IL7R","TRADD",0.00218350157603744,0.00270578128487597,0.00218350157603744
"IL13_TRADD","IL13","TRADD",7.07620218023948e-05,3.39320519623928e-07,7.07620218023948e-05
"NLGN2_TRADD","NLGN2","TRADD",0.671501967950258,0.008179770329807,0.671501967950258
"BSG_TRADD","BSG","TRADD",0.00946788576902461,0.00480484638538481,0.00946788576902461
"HRAS_TRADD","HRAS","TRADD",0.132348122400656,0.0112229157264769,0.132348122400656
"PTPN11_TRADD","PTPN11","TRADD",0.0328469604461237,0.00454509048190606,0.0328469604461237
"FZD2_TRADD","FZD2","TRADD",-0.0117266148137779,4.35508993968995e-05,0.0117266148137779
"GAS1_TRADD","GAS1","TRADD",0.496085918039125,0.00304097199007651,0.496085918039125
"RGMA_TRADD","RGMA","TRADD",0.373904499624892,0.00305404409600142,0.373904499624892
"NPB_TRADD","NPB","TRADD",0.0853020304856495,0.000429092210666685,0.0853020304856495
"MC2R_TRADD","MC2R","TRADD",0.782991633141622,0.00687794916495798,0.782991633141622
"TCN2_TRADD","TCN2","TRADD",0.0256060176845945,0.000660097773009596,0.0256060176845945
"IFNLR1_TRADD","IFNLR1","TRADD",-0.000193069716429667,9.46345019013157e-07,0.000193069716429667
"P4HB_TRADD","P4HB","TRADD",0.0144943425188414,0.00923626840462383,0.0144943425188414
"LAMP1_TRADD","LAMP1","TRADD",0.00885916039804512,0.00300347662554663,0.00885916039804512
"TNFRSF4_TRADD","TNFRSF4","TRADD",0.00614664209952876,0.00127200358458705,0.00614664209952876
"QRFPR_TRADD","QRFPR","TRADD",-4.68511975804209e-05,1.73998363965348e-07,4.68511975804209e-05
"WNT7B_TRADD","WNT7B","TRADD",0.0195491610862193,0.000171723592535849,0.0195491610862193
"LRP10_TRADD","LRP10","TRADD",0.0223679156042695,0.00823408286243109,0.0223679156042695
"S100A10_TRADD","S100A10","TRADD",0.00631972930011852,0.00758443660246309,0.00631972930011852
"BMPR2_TRADD","BMPR2","TRADD",0.0608643535043219,0.00299560614788765,0.0608643535043219
"NOTCH4_TRADD","NOTCH4","TRADD",0.0463897199303795,0.00106848908798724,0.0463897199303795
"NCR3_TRADD","NCR3","TRADD",-0.0346450200430468,0.00514377278543688,0.0346450200430468
"ANG_TRADD","ANG","TRADD",0.00194964425595398,1.42137097860517e-05,0.00194964425595398
"EFNA4_TRADD","EFNA4","TRADD",-0.388997383819057,0.00558838346699069,0.388997383819057
"CD24_TRADD","CD24","TRADD",0.390923141998476,0.0173450539245897,0.390923141998476
"AZGP1_IL21R","AZGP1","IL21R",0.260559025758752,0.00452610414323393,0.260559025758752
"SDC3_IL21R","SDC3","IL21R",0.138812201065256,0.00147949781661158,0.138812201065256
"TBXA2R_FZD3","TBXA2R","FZD3",0.265811192927218,0.00230967904464138,0.265811192927218
"TNFRSF9_FZD3","TNFRSF9","FZD3",0.00189724424338154,0.000234375519873694,0.00189724424338154
"CDON_FZD3","CDON","FZD3",7.94416476176804e-06,2.95034437325986e-08,7.94416476176804e-06
"TGFBR3_FZD3","TGFBR3","FZD3",0.0197762761721534,0.00258936859173749,0.0197762761721534
"FGF22_FZD3","FGF22","FZD3",-0.156610968327024,0.00112597733185323,0.156610968327024
"IL4R_FZD3","IL4R","FZD3",-0.000948177079375342,0.000206134184762967,0.000948177079375342
"FGFR1_FZD3","FGFR1","FZD3",0.00599894139927449,0.00048165573969668,0.00599894139927449
"IL11_FZD3","IL11","FZD3",1.77123367856877e-06,9.85810132638409e-09,1.77123367856877e-06
"CD40_FZD3","CD40","FZD3",0.313595633841112,0.00861013246290909,0.313595633841112
"MGRN1_FZD3","MGRN1","FZD3",-0.0146164062043531,0.00187992937278084,0.0146164062043531
"GPI_FZD3","GPI","FZD3",0.0231600159820105,0.00626359206286795,0.0231600159820105
"TNFSF8_FZD3","TNFSF8","FZD3",0.0452315888669703,0.00754608912084203,0.0452315888669703
"CD81_FZD3","CD81","FZD3",0.00400232950730891,0.000824074886495649,0.00400232950730891
"CLEC2B_FZD3","CLEC2B","FZD3",0.00102749050357652,0.000603385705483176,0.00102749050357652
"PDGFRB_FZD3","PDGFRB","FZD3",0.878868862869634,0.00631428686426356,0.878868862869634
"PLSCR4_FZD3","PLSCR4","FZD3",5.51787152065017e-15,3.96434839525127e-17,5.51787152065017e-15
"RTN4_FZD3","RTN4","FZD3",-0.00163224207548054,0.000732673780293923,0.00163224207548054
"IAPP_FZD3","IAPP","FZD3",0.000788682556660127,5.20210674022549e-06,0.000788682556660127
"ADORA2A_FZD3","ADORA2A","FZD3",0.754004755323478,0.00361562995033893,0.754004755323478
"SORT1_FZD3","SORT1","FZD3",0.895763585792926,0.00793309570162545,0.895763585792926
"GDF11_FZD3","GDF11","FZD3",0.03834384043635,0.00303791307492009,0.03834384043635
"ADAM10_FZD3","ADAM10","FZD3",-0.00485441310826359,0.00120966209501842,0.00485441310826359
"WNT7A_FZD3","WNT7A","FZD3",0.0840291345779361,0.0018225938801808,0.0840291345779361
"NPTN_FZD3","NPTN","FZD3",0.00125683201442561,9.68305043568663e-05,0.00125683201442561
"S100A1_FZD3","S100A1","FZD3",0.0286476089023599,0.00106588358251707,0.0286476089023599
