"RG","TG","COEF","RE","absCOEF"
"FGF13_COL9A1","FGF13","COL9A1",-0.0307659330091346,0.000242182264143147,0.0307659330091346
"PTPRG_COL9A1","PTPRG","COL9A1",-0.897597570479067,0.0145400003284808,0.897597570479067
"IL2RG_COL9A1","IL2RG","COL9A1",4.08670015225442e-05,1.72872942979714e-05,4.08670015225442e-05
"TMEM219_COL9A1","TMEM219","COL9A1",5.01554794498693e-05,4.7488771685766e-05,5.01554794498693e-05
"VEGFC_COL9A1","VEGFC","COL9A1",-0.176933030596534,0.000984873597030055,0.176933030596534
"IFNGR2_COL9A1","IFNGR2","COL9A1",-0.000101253609557091,9.79031598095572e-05,0.000101253609557091
"SPON2_COL9A1","SPON2","COL9A1",-0.00071775984494883,5.86828243736456e-05,0.00071775984494883
"CALM3_COL9A1","CALM3","COL9A1",9.29227049832213e-06,8.60610493313523e-06,9.29227049832213e-06
"ITGA5_COL9A1","ITGA5","COL9A1",0.000698013607757028,0.000169103029486881,0.000698013607757028
"AQP5_COL9A1","AQP5","COL9A1",-0.906063923073282,0.00543214405464854,0.906063923073282
"ADGRL4_COL9A1","ADGRL4","COL9A1",-0.774063662529078,0.00349911121335044,0.774063662529078
"FBLN2_COL9A1","FBLN2","COL9A1",0.190167466606173,0.00229433875967423,0.190167466606173
"DEFB1_COL9A1","DEFB1","COL9A1",5.50963120986357e-05,1.13969808599602e-05,5.50963120986357e-05
"GJB2_COL9A1","GJB2","COL9A1",0.0387271143716833,0.00121246811235601,0.0387271143716833
"HSP90B1_COL9A1","HSP90B1","COL9A1",-4.04454131961312e-05,4.53479341140756e-05,4.04454131961312e-05
"SMAD3_COL9A1","SMAD3","COL9A1",0.00025894892212784,8.77037124050163e-06,0.00025894892212784
"ADAM9_COL9A1","ADAM9","COL9A1",-0.000177461876900096,5.02361016236678e-05,0.000177461876900096
"CXCL11_COL9A1","CXCL11","COL9A1",0.00276308101371459,0.000296072871431728,0.00276308101371459
"RNASE2_COL9A1","RNASE2","COL9A1",0.00154272387759648,0.000207836355442005,0.00154272387759648
"BSG_COL9A1","BSG","COL9A1",0.000142868333419531,0.000107504693146534,0.000142868333419531
"HRAS_COL9A1","HRAS","COL9A1",-0.000313815014905821,2.96067589752159e-05,0.000313815014905821
"KCNA3_COL9A1","KCNA3","COL9A1",-0.00138232815528911,9.04438706772441e-05,0.00138232815528911
"MUC1_COL9A1","MUC1","COL9A1",-0.000766013130103269,5.03383460130177e-05,0.000766013130103269
"THBS2_COL9A1","THBS2","COL9A1",0.784420743140548,0.014854655808104,0.784420743140548
"PDCD1_COL9A1","PDCD1","COL9A1",-0.00889909276934494,0.000121890944790018,0.00889909276934494
"IL27_COL9A1","IL27","COL9A1",-0.00448861314180796,0.000106703310615287,0.00448861314180796
"AQP1_COL9A1","AQP1","COL9A1",-0.00223488736351615,0.00012446571079551,0.00223488736351615
"EFNA4_COL9A1","EFNA4","COL9A1",0.00861625722526364,0.000106691092121348,0.00861625722526364
"MC1R_COL9A1","MC1R","COL9A1",-0.849440363224481,0.0121713475425886,0.849440363224481
"GLRA2_CCR6","GLRA2","CCR6",0.614587502379996,0.00263273574735685,0.614587502379996
"CD40LG_CCR6","CD40LG","CCR6",0.158528280899752,0.00164554304339147,0.158528280899752
"ACVR2B_CCR6","ACVR2B","CCR6",0.277520888984966,0.0115750270997874,0.277520888984966
"DSC3_CCR6","DSC3","CCR6",0.814734217412606,0.00736839249708927,0.814734217412606
"FZD1_CCR6","FZD1","CCR6",0.0957001436581751,0.00571627998143136,0.0957001436581751
"DDR1_CCR6","DDR1","CCR6",0.0226323810600683,0.000293322915048041,0.0226323810600683
"GSTM2_CCR6","GSTM2","CCR6",0.030102450281475,0.000382228712508532,0.030102450281475
"TNFRSF9_PTK7","TNFRSF9","PTK7",0.0988259342773693,0.00515678680906467,0.0988259342773693
"PSEN1_PTK7","PSEN1","PTK7",0.00236652210341035,0.000769440365045284,0.00236652210341035
"NRP1_PTK7","NRP1","PTK7",-0.00372889836037126,0.00103307631753291,0.00372889836037126
"TIMP3_PTK7","TIMP3","PTK7",0.0161239259985872,0.00250919315877768,0.0161239259985872
"SERPINE1_PTK7","SERPINE1","PTK7",0.0682683726327101,0.00466559114856074,0.0682683726327101
"CD81_PTK7","CD81","PTK7",-0.00239068386365884,0.00273974521472337,0.00239068386365884
"ACVR1_PTK7","ACVR1","PTK7",0.0795245379359336,0.00492208884468202,0.0795245379359336
"EFEMP1_PTK7","EFEMP1","PTK7",0.0451540059180247,0.00192888228572836,0.0451540059180247
"PRG4_PTK7","PRG4","PTK7",0.0551239281695434,0.00151976042514861,0.0551239281695434
"PTCH2_PTK7","PTCH2","PTK7",0.0142937195915897,0.001105205022903,0.0142937195915897
"F3_PTK7","F3","PTK7",0.0392491615546424,0.00119268359961873,0.0392491615546424
"MMP7_PTK7","MMP7","PTK7",0.0174170829622627,0.0024728802214531,0.0174170829622627
"VLDLR_PTK7","VLDLR","PTK7",-0.0175215756859014,0.000311926851006704,0.0175215756859014
"HTR7_PTK7","HTR7","PTK7",0.11154365680575,0.00208011457164126,0.11154365680575
"GHRL_PTK7","GHRL","PTK7",0.0346663022261516,0.00117150812253571,0.0346663022261516
"KCNJ15_PTK7","KCNJ15","PTK7",0.14719591307974,0.00664913144562547,0.14719591307974
"TNFSF13_PTK7","TNFSF13","PTK7",0.00968467737022884,0.00159973049184271,0.00968467737022884
"COL8A2_PTK7","COL8A2","PTK7",0.0540780125411606,0.00467802975434371,0.0540780125411606
"APOD_PTK7","APOD","PTK7",0.0146538999128888,0.00056078214211272,0.0146538999128888
"SPTAN1_PTK7","SPTAN1","PTK7",0.00584492471664923,0.00120057650928997,0.00584492471664923
"HLA-B_PTK7","HLA-B","PTK7",-0.00603302201731811,0.0162463251700714,0.00603302201731811
"HP_PTK7","HP","PTK7",0.00094759597045843,8.03407253947138e-05,0.00094759597045843
"PLAUR_VEGFA","PLAUR","VEGFA",0.0627421205920721,0.099393566739758,0.0627421205920721
"OSM_VEGFA","OSM","VEGFA",0.165371947441898,0.0367038856382855,0.165371947441898
"JAG1_VEGFA","JAG1","VEGFA",0.0178920626790271,0.00192463450601499,0.0178920626790271
"NAMPT_VEGFA","NAMPT","VEGFA",0.0502015951893017,0.0744476880505593,0.0502015951893017
"IL1R1_VEGFA","IL1R1","VEGFA",0.0855219684754708,0.0152075186327091,0.0855219684754708
"LYPD3_VEGFA","LYPD3","VEGFA",0.240058327900384,0.0120079351642307,0.240058327900384
"IL1RN_VEGFA","IL1RN","VEGFA",0.0209393070134526,0.0119674775981831,0.0209393070134526
"CD1B_VEGFA","CD1B","VEGFA",0.0701613247691916,0.00376652521150139,0.0701613247691916
"ANGPTL4_VEGFA","ANGPTL4","VEGFA",0.148935829506132,0.0224136006147621,0.148935829506132
"CCL26_LAMA4","CCL26","LAMA4",1.16598586805261,0.00586915430429255,1.16598586805261
"DSC1_LAMA4","DSC1","LAMA4",7.56653737382762e-16,3.80872329699514e-18,7.56653737382762e-16
"KCND2_LAMA4","KCND2","LAMA4",0.962963844505228,0.00537159581301361,0.962963844505228
"DLK1_LAMA4","DLK1","LAMA4",2.46953750964015e-14,1.37755507878687e-16,2.46953750964015e-14
"PTCH1_LAMA4","PTCH1","LAMA4",0.0035690275261324,1.7965203388034e-05,0.0035690275261324
"RAET1G_LAMA4","RAET1G","LAMA4",0.974598133595331,0.00792645852921124,0.974598133595331
"XCL2_SEMA5A","XCL2","SEMA5A",0.969461444911666,0.00500291395585601,0.969461444911666
"C1QBP_PRLR","C1QBP","PRLR",0.0080621702988997,0.00397121268581925,0.0080621702988997
"LGALS8_PRLR","LGALS8","PRLR",0.010570426063393,0.00386405807971214,0.010570426063393
"PLXNC1_PRLR","PLXNC1","PRLR",0.0195460313657474,0.00522920788306451,0.0195460313657474
"ADAM9_PRLR","ADAM9","PRLR",0.0183444758325084,0.00519297422214017,0.0183444758325084
"HLA-B_PRLR","HLA-B","PRLR",-0.0294094767536015,0.0791967808254518,0.0294094767536015
"ITGA3_IL5","ITGA3","IL5",0.00856101684394148,0.000252127873449729,0.00856101684394148
"HEBP1_IL5","HEBP1","IL5",7.05105595340762e-05,2.04513069173923e-05,7.05105595340762e-05
"LPAR2_IL5","LPAR2","IL5",-0.00337771802272979,6.68969024923455e-05,0.00337771802272979
"IL4R_IL5","IL4R","IL5",0.000432267163354377,7.19385014988116e-05,0.000432267163354377
"EDN1_IL5","EDN1","IL5",-0.00568789721492829,0.000143042289142761,0.00568789721492829
"DLL3_IL5","DLL3","IL5",-0.000506293455763298,2.83049337994736e-06,0.000506293455763298
"PPY_IL5","PPY","IL5",-0.738577735366382,0.00818897866728409,0.738577735366382
"LEPR_IL5","LEPR","IL5",0.00156072726152951,9.34460999876408e-05,0.00156072726152951
"IL13RA2_IL5","IL13RA2","IL5",-0.74599513225291,0.00404641071096451,0.74599513225291
"TNFSF14_IL5","TNFSF14","IL5",-6.41645938290052e-05,3.39851700106484e-06,6.41645938290052e-05
"FFAR2_IL5","FFAR2","IL5",-0.000100255671980844,3.9576810970459e-06,0.000100255671980844
"TRAF2_IL5","TRAF2","IL5",-0.00478862885169221,0.000102654302043233,0.00478862885169221
"AFDN_IL5","AFDN","IL5",-0.00138188597365994,0.000111066229653001,0.00138188597365994
"CD72_IL5","CD72","IL5",-0.000465742142335933,7.19131152413885e-05,0.000465742142335933
"SEMA7A_IL5","SEMA7A","IL5",0.0109998552397922,0.000294130657380617,0.0109998552397922
"MTTP_IL5","MTTP","IL5",-0.000384589591753242,2.15009354962538e-06,0.000384589591753242
"IL23R_IL5","IL23R","IL5",-0.000129955237928681,7.26530111063864e-07,0.000129955237928681
"ADGRL4_IL5","ADGRL4","IL5",0.722221698882864,0.00326476253494343,0.722221698882864
"IL20_IL5","IL20","IL5",-1.9598207733016e-05,1.06304175802179e-07,1.9598207733016e-05
"SPINT1_IL5","SPINT1","IL5",-0.000174867820827202,1.85136802671594e-05,0.000174867820827202
"AR_IL5","AR","IL5",0.0768722255661321,0.000941108773647701,0.0768722255661321
"XCR1_IL5","XCR1","IL5",0.75863087147149,0.0156292633711916,0.75863087147149
"RGMB_IL5","RGMB","IL5",0.0132631465004686,0.000275831315913079,0.0132631465004686
"CADM1_IL5","CADM1","IL5",0.00225459419838484,0.000183447556191175,0.00225459419838484
"CSF1_IL5","CSF1","IL5",-0.00195829517062888,0.000115691584473154,0.00195829517062888
"PROS1_IL5","PROS1","IL5",-6.50643821025534e-05,5.22710774688726e-06,6.50643821025534e-05
"IFNLR1_IL5","IFNLR1","IL5",-0.000997292604864862,3.03615218197184e-05,0.000997292604864862
"BCAM_IL5","BCAM","IL5",0.00108472465019394,7.89231319717472e-05,0.00108472465019394
"DDR1_IL5","DDR1","IL5",-0.00217468955374833,2.81846738766451e-05,0.00217468955374833
"SEMA3B_FGF1","SEMA3B","FGF1",0.000116605755906703,6.86123007868565e-06,0.000116605755906703
"SCARF1_FGF1","SCARF1","FGF1",0.000443056189858862,2.13132027993422e-05,0.000443056189858862
"PODXL_FGF1","PODXL","FGF1",0.00166134275324273,5.56686603895441e-05,0.00166134275324273
"IL19_FGF1","IL19","FGF1",-0.955266858537013,0.00475655775827437,0.955266858537013
"CGN_FGF1","CGN","FGF1",0.964539014941533,0.0151890874174058,0.964539014941533
"KISS1_FGF1","KISS1","FGF1",-0.955537132132008,0.00481975550009795,0.955537132132008
"TRH_FGF1","TRH","FGF1",0.00671212840089968,0.00011349114345168,0.00671212840089968
"SELE_LIFR","SELE","LIFR",-0.770463397530173,0.00469647998171561,0.770463397530173
"GIPR_LIFR","GIPR","LIFR",-0.0100043170101174,5.0825505804078e-05,0.0100043170101174
"DCN_LIFR","DCN","LIFR",0.000306533067008976,6.40600375845583e-05,0.000306533067008976
"SEMA3B_LIFR","SEMA3B","LIFR",-0.000790171574588049,4.64946943032875e-05,0.000790171574588049
"ALOX5_LIFR","ALOX5","LIFR",0.0002842279892152,0.000207910783577487,0.0002842279892152
"IL20RA_LIFR","IL20RA","LIFR",-0.754443871450761,0.00457057665057336,0.754443871450761
"HGF_LIFR","HGF","LIFR",-0.000606841065864181,2.21466914209357e-05,0.000606841065864181
"IFNGR1_LIFR","IFNGR1","LIFR",0.000768235717821577,0.000690100040082026,0.000768235717821577
"PKM_LIFR","PKM","LIFR",-0.000313772113158758,0.000478226294068118,0.000313772113158758
"TFRC_LIFR","TFRC","LIFR",-0.000190770691757026,0.000144835847379924,0.000190770691757026
"FBLN1_LIFR","FBLN1","LIFR",-0.00146701106459489,9.64747127373798e-05,0.00146701106459489
"DLL3_LIFR","DLL3","LIFR",0.759519048241856,0.00424618097176744,0.759519048241856
"OSM_LIFR","OSM","LIFR",0.00103853033867579,0.000230499183037308,0.00103853033867579
"BMP7_LIFR","BMP7","LIFR",-0.0320156011287889,0.000208484966023936,0.0320156011287889
"ASIP_LIFR","ASIP","LIFR",-0.000146411168567035,6.93754451526991e-07,0.000146411168567035
"GLRA2_LIFR","GLRA2","LIFR",-0.779887648014619,0.00334083931400974,0.779887648014619
"CD40LG_LIFR","CD40LG","LIFR",-0.0049145951038543,5.10141013220681e-05,0.0049145951038543
"TNFSF13B_LIFR","TNFSF13B","LIFR",0.000207899582213104,0.000218918603107469,0.000207899582213104
"FGF9_LIFR","FGF9","LIFR",-0.000243130914054108,1.47293724670516e-06,0.000243130914054108
"MGRN1_LIFR","MGRN1","LIFR",0.000602659705618847,8.23251548482593e-05,0.000602659705618847
"PLAT_LIFR","PLAT","LIFR",-0.00117944737411876,5.38378812608036e-05,0.00117944737411876
"IL7_LIFR","IL7","LIFR",-0.0035726970172724,7.76921731464237e-05,0.0035726970172724
"COMP_LIFR","COMP","LIFR",-0.00359901126599778,0.000167639159423434,0.00359901126599778
"PTN_LIFR","PTN","LIFR",-0.664060908607383,0.00480217282249877,0.664060908607383
"VWF_LIFR","VWF","LIFR",0.0051186201365428,0.000411502925401185,0.0051186201365428
"PTPN6_LIFR","PTPN6","LIFR",0.00026913373770864,0.00019958826486668,0.00026913373770864
"CCR6_LIFR","CCR6","LIFR",-0.002850881744217,8.37513513844985e-05,0.002850881744217
"GNAI2_LIFR","GNAI2","LIFR",-8.69471750255072e-05,0.000126677519263595,8.69471750255072e-05
"IL18R1_LIFR","IL18R1","LIFR",-0.00107504005587764,1.78785766536639e-05,0.00107504005587764
"CD58_LIFR","CD58","LIFR",-5.32828222028242e-06,2.22216781508468e-06,5.32828222028242e-06
"TNFRSF10B_LIFR","TNFRSF10B","LIFR",0.00238589591354318,0.000372061176961651,0.00238589591354318
"ADCY7_LIFR","ADCY7","LIFR",0.000516118439293524,0.000138507035279419,0.000516118439293524
"A1BG_LIFR","A1BG","LIFR",-6.49230189194944e-05,1.29358152854294e-05,6.49230189194944e-05
"RECK_LIFR","RECK","LIFR",-0.00101889955916039,4.4799206356746e-05,0.00101889955916039
"SLPI_LIFR","SLPI","LIFR",-0.000862482468815595,0.000233490276993461,0.000862482468815595
"IL1B_LIFR","IL1B","LIFR",-0.000156944479344699,0.000133457910616447,0.000156944479344699
"LDLR_LIFR","LDLR","LIFR",-0.00104860625554081,9.94365783940007e-05,0.00104860625554081
"MAS1_LIFR","MAS1","LIFR",-0.00830823087911486,0.00019974770840576,0.00830823087911486
"F12_LIFR","F12","LIFR",-0.780201507985999,0.0155975873438565,0.780201507985999
"RAMP1_LIFR","RAMP1","LIFR",-0.000106330961451299,7.54611392923244e-06,0.000106330961451299
"LGR6_LIFR","LGR6","LIFR",-0.00862194453175205,5.22335190868292e-05,0.00862194453175205
"KLRD1_LIFR","KLRD1","LIFR",-0.00156863212326942,5.9683215369985e-05,0.00156863212326942
"CD36_LIFR","CD36","LIFR",0.000225627151656612,0.000112167914711358,0.000225627151656612
"TGS1_LIFR","TGS1","LIFR",-0.000243135059262996,2.41147362135339e-05,0.000243135059262996
"THBS1_LIFR","THBS1","LIFR",0.000317692392553965,0.000192503724333364,0.000317692392553965
"MTTP_LIFR","MTTP","LIFR",0.0121199462293811,6.77579912935309e-05,0.0121199462293811
"LMBR1L_LIFR","LMBR1L","LIFR",-0.00216449989034152,0.00017410846045833,0.00216449989034152
"COL6A2_LIFR","COL6A2","LIFR",-0.00060677703307802,5.08447332244481e-05,0.00060677703307802
"CCN1_LIFR","CCN1","LIFR",-0.000580969042142716,4.91440290678774e-05,0.000580969042142716
"NECTIN4_LIFR","NECTIN4","LIFR",-0.00332035906179435,2.05736388931747e-05,0.00332035906179435
"SFRP2_LIFR","SFRP2","LIFR",0.800459776393012,0.0346045662796223,0.800459776393012
"SERPING1_LIFR","SERPING1","LIFR",0.000241242141273934,0.000178074768496263,0.000241242141273934
"ST14_LIFR","ST14","LIFR",-0.000251161384330773,7.82556048041866e-05,0.000251161384330773
"FCGR1A_LIFR","FCGR1A","LIFR",-0.000260311948569801,0.000172049519961542,0.000260311948569801
"VEGFC_LIFR","VEGFC","LIFR",-0.0013923766271555,7.7504746998556e-06,0.0013923766271555
"LY96_LIFR","LY96","LIFR",0.000157392409785738,0.000153906615447318,0.000157392409785738
"NPTN_LIFR","NPTN","LIFR",0.000952913562637928,0.000346582222325586,0.000952913562637928
"FZD1_LIFR","FZD1","LIFR",0.00671892868677935,0.00040132936149068,0.00671892868677935
"TNFRSF14_LIFR","TNFRSF14","LIFR",-1.29112053878104e-05,5.81231097969512e-06,1.29112053878104e-05
"ADIPOR1_LIFR","ADIPOR1","LIFR",0.000174782340200324,9.42207476954098e-05,0.000174782340200324
"AMFR_LIFR","AMFR","LIFR",-0.000322034582131704,4.79651421735198e-05,0.000322034582131704
"CALM3_LIFR","CALM3","LIFR",8.46102173569178e-05,7.83623775395364e-05,8.46102173569178e-05
"ITGB2_LIFR","ITGB2","LIFR",-0.000134830580445572,0.000202167841348055,0.000134830580445572
"AZGP1_LIFR","AZGP1","LIFR",-0.795194743107586,0.0034372882737416,0.795194743107586
"IL23R_LIFR","IL23R","LIFR",0.000116072104287516,6.48914812234851e-07,0.000116072104287516
"MELTF_LIFR","MELTF","LIFR",0.000352508180180138,8.55951999115632e-06,0.000352508180180138
"IL22RA2_LIFR","IL22RA2","LIFR",5.04936916037258e-05,2.82290948434199e-07,5.04936916037258e-05
"ARF6_LIFR","ARF6","LIFR",-0.000382430787997877,0.000330612967544342,0.000382430787997877
"RPSA_LIFR","RPSA","LIFR",-0.000450411814162987,0.000822999459659406,0.000450411814162987
"NLGN2_LIFR","NLGN2","LIFR",-0.0219787253708637,0.000133974753451988,0.0219787253708637
"FPR1_LIFR","FPR1","LIFR",0.000106818593106569,8.73782524519146e-05,0.000106818593106569
"PRND_LIFR","PRND","LIFR",-7.49720035795925e-05,3.80884572052682e-07,7.49720035795925e-05
"CLEC12A_LIFR","CLEC12A","LIFR",8.18261684640735e-07,2.40819290952107e-07,8.18261684640735e-07
"GPR171_LIFR","GPR171","LIFR",-0.0208032406889733,0.000126030324782729,0.0208032406889733
"CD19_LIFR","CD19","LIFR",-0.00785328923981618,0.000118994272923272,0.00785328923981618
"IL17RA_LIFR","IL17RA","LIFR",0.000588804593391211,0.000185507943509535,0.000588804593391211
"CD151_LIFR","CD151","LIFR",-0.000399112747551348,0.000191750079850142,0.000399112747551348
"CD28_LIFR","CD28","LIFR",-0.00366615754125834,0.000133449699963294,0.00366615754125834
"FCER1A_LIFR","FCER1A","LIFR",0.000201589261500542,4.81385423818312e-05,0.000201589261500542
"F2R_LIFR","F2R","LIFR",0.0357744684557748,0.00129721545101482,0.0357744684557748
"SIGIRR_LIFR","SIGIRR","LIFR",0.000113143757017384,3.66313024430676e-05,0.000113143757017384
"OCLN_LIFR","OCLN","LIFR",0.00379586798677058,2.1221248438833e-05,0.00379586798677058
"DDR1_LIFR","DDR1","LIFR",-0.000920697815681679,1.19325388900685e-05,0.000920697815681679
"HLA-E_LIFR","HLA-E","LIFR",-0.000405753665381833,0.000808204912763768,0.000405753665381833
"RACK1_LIFR","RACK1","LIFR",6.19662139973133e-05,0.000134692438974273,6.19662139973133e-05
"GPR20_LIFR","GPR20","LIFR",0.772967364545714,0.00489761841729551,0.772967364545714
"GSTM2_LIFR","GSTM2","LIFR",-0.00165757902872702,2.10472666546142e-05,0.00165757902872702
"TNFRSF13B_LIFR","TNFRSF13B","LIFR",-0.019854746891834,0.000122572446676292,0.019854746891834
"PECAM1_LIFR","PECAM1","LIFR",-0.000218566970947966,0.000117151502740895,0.000218566970947966
"CNTN1_PDGFRB","CNTN1","PDGFRB",0.963706969075796,0.00613386968248751,0.963706969075796
"CDON_PDGFRB","CDON","PDGFRB",0.00253139645214651,1.61120096154007e-05,0.00253139645214651
"ITGA2_PDGFRB","ITGA2","PDGFRB",0.963863934007746,0.00515016325455524,0.963863934007746
"CDH2_PDGFRB","CDH2","PDGFRB",0.970826795629309,0.00642545308218353,0.970826795629309
"CHRNA7_PDGFRB","CHRNA7","PDGFRB",0.00342575492786291,2.18044851453158e-05,0.00342575492786291
"CCL26_HRH2","CCL26","HRH2",0.258354844835664,0.00130046554692347,0.258354844835664
"GIPR_HRH2","GIPR","HRH2",0.150311193731221,0.000763634583118275,0.150311193731221
"TNFRSF1B_HRH2","TNFRSF1B","HRH2",0.0291737857357412,0.026654899385851,0.0291737857357412
"DSG2_HRH2","DSG2","HRH2",0.000112237911209016,5.70208701085981e-07,0.000112237911209016
"MYLK_HRH2","MYLK","HRH2",0.157476735613217,0.00405182124605455,0.157476735613217
"GAL_HRH2","GAL","HRH2",0.685412186898159,0.00473465517799625,0.685412186898159
"SCT_HRH2","SCT","HRH2",0.599148481838597,0.00284128654078712,0.599148481838597
"HSP90AA1_HRH2","HSP90AA1","HRH2",-0.00706643814726806,0.0136385807936188,0.00706643814726806
"CD82_HRH2","CD82","HRH2",0.00836570202214359,0.00204630849525183,0.00836570202214359
"CD200_HRH2","CD200","HRH2",0.442113319252733,0.00664207984987436,0.442113319252733
"PDGFB_HRH2","PDGFB","HRH2",0.0831260727138503,0.00867274922884789,0.0831260727138503
"SERPINE1_HRH2","SERPINE1","HRH2",0.00158921312453084,0.00010860986429073,0.00158921312453084
"TSPAN14_HRH2","TSPAN14","HRH2",0.0236300802228151,0.010407350150368,0.0236300802228151
"WNT5B_HRH2","WNT5B","HRH2",0.204363927004468,0.00231267656342352,0.204363927004468
"COL7A1_HRH2","COL7A1","HRH2",0.436462977291555,0.00220299050448574,0.436462977291555
"PTCH2_HRH2","PTCH2","HRH2",0.191702761256639,0.0148226536338291,0.191702761256639
"CCR2_HRH2","CCR2","HRH2",0.0965382494225825,0.00906957648658104,0.0965382494225825
"CD70_HRH2","CD70","HRH2",0.379641630779542,0.00184764151005421,0.379641630779542
"PTPRB_HRH2","PTPRB","HRH2",0.60462737140155,0.00435412871191977,0.60462737140155
"LAMA5_HRH2","LAMA5","HRH2",0.299931646681194,0.00479660792743212,0.299931646681194
"LILRB2_HRH2","LILRB2","HRH2",-0.00560171851029934,0.00344954009535389,0.00560171851029934
"DSC1_HRH2","DSC1","HRH2",0.00104184296937692,5.24426351609913e-06,0.00104184296937692
"CD72_HRH2","CD72","HRH2",0.0335455351703706,0.00517961274545972,0.0335455351703706
"ACTR2_HRH2","ACTR2","HRH2",-0.00391047045092956,0.00515692538536129,0.00391047045092956
"CD53_HRH2","CD53","HRH2",0.00441429680672157,0.00555266393166132,0.00441429680672157
"ACKR2_HRH2","ACKR2","HRH2",3.2662050898422e-06,1.64409039483184e-08,3.2662050898422e-06
"EPHA1_HRH2","EPHA1","HRH2",0.786709160161919,0.00445041676472691,0.786709160161919
"HTR7_HRH2","HTR7","HRH2",0.201090102046394,0.00375001558544895,0.201090102046394
"MERTK_HRH2","MERTK","HRH2",-0.0213241615271892,0.00248447856221988,0.0213241615271892
"NRG1_HRH2","NRG1","HRH2",0.0734621670266895,0.00408525212329569,0.0734621670266895
"KIT_HRH2","KIT","HRH2",0.00169641519877843,1.04008786409902e-05,0.00169641519877843
"TNFRSF14_HRH2","TNFRSF14","HRH2",-0.00646610358575113,0.00291088273623079,0.00646610358575113
"RHBDL2_HRH2","RHBDL2","HRH2",0.417433436825329,0.00227459344193813,0.417433436825329
"CPAMD8_HRH2","CPAMD8","HRH2",0.299235027600685,0.00220428787517818,0.299235027600685
"TFF1_HRH2","TFF1","HRH2",0.0532781068962852,0.000561301207877389,0.0532781068962852
"AZGP1_HRH2","AZGP1","HRH2",0.251335266914735,0.00108641533816937,0.251335266914735
"ZG16B_HRH2","ZG16B","HRH2",0.117972689475177,0.00655088392027763,0.117972689475177
"NPPC_HRH2","NPPC","HRH2",0.0106887698694028,5.06883667205658e-05,0.0106887698694028
"UCN_HRH2","UCN","HRH2",0.000741406414189372,5.33912142902228e-06,0.000741406414189372
"ADRB2_HRH2","ADRB2","HRH2",0.121652164572014,0.00976846754446483,0.121652164572014
"PRND_HRH2","PRND","HRH2",0.00916018586938978,4.65370179293869e-05,0.00916018586938978
"OLR1_HRH2","OLR1","HRH2",-0.000668369356769744,0.000660746038746563,0.000668369356769744
"RIMS2_HRH2","RIMS2","HRH2",0.190204069294218,0.00580744305191409,0.190204069294218
"CCR8_HRH2","CCR8","HRH2",4.41259966667546e-06,2.09254640925288e-08,4.41259966667546e-06
"SSTR2_HRH2","SSTR2","HRH2",0.110151436128158,0.00449715077146188,0.110151436128158
"TCN2_HRH2","TCN2","HRH2",-0.012321982657539,0.00315013474496717,0.012321982657539
"PTCH1_HRH2","PTCH1","HRH2",0.00166700640655087,8.39111184308954e-06,0.00166700640655087
"CNR2_HRH2","CNR2","HRH2",0.108213057761405,0.00105150553976388,0.108213057761405
"NTNG2_HRH2","NTNG2","HRH2",1.69814277959145e-06,9.60640027839296e-09,1.69814277959145e-06
"DLL1_HRH2","DLL1","HRH2",0.0201117634025058,0.000558179325769504,0.0201117634025058
"HLA-G_HRH2","HLA-G","HRH2",0.0365209963127939,0.00201865927778352,0.0365209963127939
"TNFRSF25_HRH2","TNFRSF25","HRH2",-0.0280647011087071,0.000304069792899902,0.0280647011087071
"C5AR1_CD86","C5AR1","CD86",0.0607411686791092,0.0566084364852746,0.0607411686791092
"IFNGR1_WNT5A","IFNGR1","WNT5A",0.00014195683646711,0.000127518698054889,0.00014195683646711
"RTN4R_WNT5A","RTN4R","WNT5A",0.638934771052327,0.00420981956990315,0.638934771052327
"TNC_WNT5A","TNC","WNT5A",2.07362321574401e-13,9.50944787107892e-16,2.07362321574401e-13
"NOTCH3_WNT5A","NOTCH3","WNT5A",0.695099037190243,0.00394664060071312,0.695099037190243
"EDN1_WNT5A","EDN1","WNT5A",0.00699592955578806,0.000175937387847829,0.00699592955578806
"TREM2_WNT5A","TREM2","WNT5A",0.000116332047557654,8.31433769572259e-05,0.000116332047557654
"CD40LG_WNT5A","CD40LG","WNT5A",-0.706410664929965,0.00733262954001329,0.706410664929965
"IL7_WNT5A","IL7","WNT5A",-0.00133184553753016,2.89624263143038e-05,0.00133184553753016
"TGFBR1_WNT5A","TGFBR1","WNT5A",0.000215214799756577,4.78525116760292e-05,0.000215214799756577
"IFNG_WNT5A","IFNG","WNT5A",-0.00145541871638089,3.25956094211967e-05,0.00145541871638089
"IL5_WNT5A","IL5","WNT5A",-0.0150305876636778,0.000115046620069688,0.0150305876636778
"IL18R1_WNT5A","IL18R1","WNT5A",-0.0211724029254038,0.00035211006936394,0.0211724029254038
"SDC1_WNT5A","SDC1","WNT5A",-0.000344287860938128,5.99794539450679e-06,0.000344287860938128
"TEK_WNT5A","TEK","WNT5A",-0.905933478162245,0.00477718478191187,0.905933478162245
"IL13RA1_WNT5A","IL13RA1","WNT5A",5.80180966847605e-05,3.59883444469305e-05,5.80180966847605e-05
"KIDINS220_WNT5A","KIDINS220","WNT5A",0.000610520276294484,0.000138179334450619,0.000610520276294484
